employee_id,first_name,last_name,date_of_birth,gender,ethnicity,job_title,department,hire_date,termination_date,salary,hourly_rate,overtime_rate,pay_frequency,tax_withholding,ssn,address,city,state,zip_code,phone_number,emergency_contact_name,emergency_contact_phone,marital_status,spouse_name,number_of_dependents,education_level,years_of_experience,performance_rating,benefits_eligible,union_member
870,Faina,Batstone,12/21/1955,Transsexual Person,Black,Environmental Tech,Marketing,7/2/2012,2/9/2017,63372.26,61.04,29.37,Bi-weekly,0.83,845-50-8670,095 Norway Maple Trail,Pereira,,660017,466-449-3270,Faina Batstone,515-840-1322,Widowed,Faina Batstone,3,Associate's Degree,18,2.91,true,false
871,Austina,Dreus,11/29/1974,Cisgender Man,White,Junior Executive,Business Development,12/21/2021,10/20/2021,47102.44,81.56,32.44,Weekly,0.37,222-49-4658,81 Reindahl Way,Langádhia,,,439-678-3527,Austina Dreus,780-397-2388,Single,Austina Dreus,6,High School,20,2.34,false,true
872,Sonny,Grand,7/21/1956,Transsexual Man,Other,VP Accounting,Legal,9/18/2014,11/16/2008,37550.27,84.65,48.72,Weekly,0.63,604-69-2127,474 Jana Center,Montilla,,9302,102-722-1201,Sonny Grand,648-485-9637,Single,Sonny Grand,0,Associate's Degree,46,2.31,true,false
873,Dell,Rosenstein,9/13/1954,Transgender Female,White,Desktop Support Technician,Research and Development,12/7/2005,2/1/2018,87719.29,31.46,67.44,Monthly,0.52,224-08-4620,63 Emmet Crossing,Lameiro,10,2425-317,356-946-2173,Dell Rosenstein,770-127-5101,Divorced,Dell Rosenstein,8,Doctorate,20,1.91,false,false
874,Aylmer,Titcom,7/2/1983,Gender Variant,Hispanic,Nurse,Engineering,9/21/2016,11/28/2001,190660.37,40.92,42.83,Weekly,0.46,121-82-9595,02 Golf Park,Shushenskoye,,655672,296-210-0204,Aylmer Titcom,131-804-1012,Married,Aylmer Titcom,5,Master's Degree,43,3.77,true,true
875,Clarita,Frizzell,7/9/1963,Gender Nonconforming,White,Speech Pathologist,Research and Development,12/4/2002,5/4/2016,64513.18,87.46,91.12,Bi-weekly,0.8,899-11-6542,363 Michigan Road,Dunhou,,,933-757-2336,Clarita Frizzell,262-272-2468,Married,Clarita Frizzell,6,High School,10,2.63,true,false
876,Patricia,McNeilley,6/30/1989,MTF,Asian,Business Systems Development Analyst,Services,6/1/2009,7/3/2000,32503.16,94.4,96.79,Bi-weekly,0.68,314-45-8540,8 Corben Plaza,Valencia,,6306,294-846-4174,Patricia McNeilley,532-951-3905,Single,Patricia McNeilley,0,High School,49,3.84,false,false
877,Cozmo,McEttigen,3/27/1960,Two-Spirit,Other,Teacher,Research and Development,7/14/2001,1/1/2020,146791.71,39.16,65.32,Bi-weekly,0.39,328-30-8276,3 Claremont Court,Mtwara,,,782-287-9325,Cozmo McEttigen,492-420-9142,Single,Cozmo McEttigen,5,Associate's Degree,3,3.32,false,true
878,Nananne,Peschke,2/22/1965,Other,Asian,Teacher,Engineering,1/9/2007,9/5/2006,133670.93,41.16,48.03,Monthly,0.59,391-12-6705,0578 Algoma Street,Sekampung,,,392-463-6825,Nananne Peschke,610-748-9850,Divorced,Nananne Peschke,1,Associate's Degree,29,4.26,true,true
879,Leora,Crankshaw,11/9/1965,Androgyne,Black,Dental Hygienist,Legal,4/29/2017,6/26/2008,136581.47,52.66,37.92,Monthly,0.17,154-85-3246,868 Mendota Way,Pemzashen,,,325-600-4787,Leora Crankshaw,529-573-8684,Divorced,Leora Crankshaw,6,Associate's Degree,31,3.09,true,true
880,Desiree,Elcoate,8/9/1994,MTF,Black,VP Sales,Support,3/2/2002,3/7/2007,153881.62,72.22,51.6,Monthly,0.95,463-33-4745,12 Merry Crossing,Quesada,,22017,524-229-2882,Desiree Elcoate,919-473-6222,Single,Desiree Elcoate,3,Associate's Degree,44,1.93,false,true
881,Udall,Baccus,9/1/1967,Transsexual Person,White,Project Manager,Support,8/15/2016,1/7/2011,170477.6,36.01,92.0,Bi-weekly,0.57,546-18-0193,8 Vahlen Center,Nawal,,,247-479-9773,Udall Baccus,609-284-2267,Single,Udall Baccus,0,Associate's Degree,37,3.57,false,true
882,Jessy,Floyde,1/11/1951,Cisgender Female,Black,Sales Representative,Business Development,7/6/2012,7/26/2018,63101.34,34.42,27.15,Weekly,0.57,689-93-6535,375 Becker Lane,Puspajaya,,,816-834-4437,Jessy Floyde,802-283-3729,Divorced,Jessy Floyde,1,Doctorate,23,3.83,true,false
883,Forester,Carding,4/5/1997,Gender Questioning,Asian,Design Engineer,Engineering,6/4/2020,5/29/2001,197524.64,68.77,84.34,Weekly,0.59,492-66-1357,9 Portage Hill,Évry,A8,91049 CEDEX,312-821-8809,Forester Carding,617-682-5927,Single,Forester Carding,7,Doctorate,23,1.91,true,false
884,Shelli,Tyce,6/23/1963,Male to Female,Other,Technical Writer,Marketing,12/28/2007,8/19/2018,75858.86,29.39,72.23,Monthly,0.31,532-53-2224,58 Northfield Alley,Lhoknga,,,997-903-3114,Shelli Tyce,781-971-3124,Divorced,Shelli Tyce,1,High School,8,2.62,false,true
885,Lanae,Pepineaux,9/2/1983,Transgender Woman,Asian,Health Coach I,Support,3/4/2011,7/17/2011,31707.77,46.85,77.91,Weekly,0.71,209-79-7429,3328 Pleasure Court,Binulasan,,6712,270-362-7796,Lanae Pepineaux,848-265-6920,Single,Lanae Pepineaux,4,Associate's Degree,45,1.15,true,false
886,Bryanty,Proschke,3/23/1963,Transfeminine,Black,Nuclear Power Engineer,Services,12/4/2006,7/8/2005,187693.83,88.21,16.5,Weekly,0.87,592-38-0804,5179 Oak Point,Dzvinogrud,,,409-759-7385,Bryanty Proschke,727-815-5970,Widowed,Bryanty Proschke,1,Doctorate,1,2.11,false,false
887,Hodge,Click,10/20/1960,Trans Woman,Black,VP Accounting,Human Resources,5/21/2020,1/17/2013,159817.7,78.96,58.56,Bi-weekly,0.12,232-03-6285,956 Morningstar Drive,Osa,,618146,217-771-2911,Hodge Click,385-103-5937,Widowed,Hodge Click,2,High School,10,2.49,true,true
888,Mair,Vickers,7/20/1984,Cis Male,Hispanic,Geologist III,Sales,10/9/2008,6/14/2007,126902.89,73.04,75.28,Bi-weekly,0.27,813-77-6083,00 Hansons Pass,Remscheid,NW,42897,106-286-0131,Mair Vickers,815-516-8249,Single,Mair Vickers,7,Master's Degree,24,3.84,true,true
889,Blisse,Aspland,4/6/1969,Androgynous,Black,Software Consultant,Business Development,7/3/2021,12/19/2000,136531.26,77.64,46.79,Bi-weekly,0.69,821-05-5200,4 Oak Valley Center,Jinshan,,,466-274-1870,Blisse Aspland,903-801-4700,Divorced,Blisse Aspland,1,High School,44,1.26,true,true
890,Barnabe,Tatteshall,1/31/1990,Gender Nonconforming,Black,Web Developer III,Support,1/10/2011,8/5/2015,162886.97,28.64,15.06,Monthly,0.34,138-45-4148,84 Hollow Ridge Terrace,Las Palmas,GRO,40054,999-465-2411,Barnabe Tatteshall,800-992-7225,Divorced,Barnabe Tatteshall,1,Doctorate,13,1.44,true,true
891,Hanni,Middiff,3/6/1973,Trans Woman,Other,Mechanical Systems Engineer,Marketing,8/9/2011,1/17/2017,136160.38,20.8,14.03,Bi-weekly,0.75,468-27-3338,2 Longview Street,Liangjing,,,989-115-1430,Hanni Middiff,540-111-5023,Married,Hanni Middiff,5,Master's Degree,35,3.07,false,false
892,Barny,Starkie,6/9/1959,Agender,White,Systems Administrator II,Engineering,6/10/2010,10/27/2010,88374.99,25.03,61.66,Monthly,0.59,133-35-1163,8 Washington Terrace,Gävle,X,802 66,913-658-3496,Barny Starkie,611-112-1478,Single,Barny Starkie,7,Associate's Degree,21,2.78,true,false
893,Melita,O'Heyne,8/4/1997,Other,Asian,Research Associate,Legal,5/2/2010,12/29/2005,44286.69,87.98,83.8,Monthly,0.29,311-55-2698,33089 Golden Leaf Lane,Waekolong,,,464-525-3996,Melita O'Heyne,402-366-3086,Single,Melita O'Heyne,1,Master's Degree,9,2.27,false,true
894,Jocko,Thuillier,10/26/1955,Cisgender Woman,Black,Software Consultant,Product Management,7/24/2004,1/13/2017,195052.13,59.42,14.55,Bi-weekly,0.5,518-33-5301,52 Caliangt Hill,Cicurug,,,416-919-0797,Jocko Thuillier,539-966-0676,Single,Jocko Thuillier,5,Master's Degree,46,2.63,false,true
895,Rozele,Garfit,5/16/1951,Gender Questioning,Other,Food Chemist,Sales,6/13/2008,10/10/2002,40597.63,15.8,68.01,Monthly,0.52,638-08-1317,4 Caliangt Trail,Mori,,,539-840-6640,Rozele Garfit,370-859-8759,Married,Rozele Garfit,8,Doctorate,22,3.23,false,false
896,Neilla,Treadger,4/20/2002,Androgynous,Other,Financial Analyst,Human Resources,2/11/2012,9/22/2016,28858.77,58.13,12.92,Weekly,0.03,806-75-3153,495 Melrose Hill,Punolu,,1114,645-969-2625,Neilla Treadger,129-155-4832,Divorced,Neilla Treadger,9,Doctorate,30,3.85,true,false
897,Daisy,Clappison,11/8/1950,Other,Asian,Sales Associate,Engineering,1/17/2010,5/12/2021,89656.94,25.09,10.5,Bi-weekly,0.87,128-39-6164,72 Lindbergh Pass,Chartres,A3,28009 CEDEX,828-369-7522,Daisy Clappison,934-373-8739,Single,Daisy Clappison,8,Master's Degree,1,3.89,true,true
898,Chandra,Holleran,2/24/1973,Transgender Female,White,Paralegal,Engineering,3/2/2019,2/25/2019,138677.79,43.66,85.57,Bi-weekly,0.61,174-10-2510,27 Manufacturers Place,Karatau,,,607-431-0863,Chandra Holleran,148-808-2037,Widowed,Chandra Holleran,9,Doctorate,35,2.76,false,true
899,Koralle,MacCaughen,12/18/1961,Trans Male,White,Director of Sales,Human Resources,6/15/2007,10/29/2012,133891.82,59.84,69.04,Weekly,0.85,554-40-8657,6096 Susan Terrace,Ladner,BC,V7A,773-185-0847,Koralle MacCaughen,880-980-6449,Widowed,Koralle MacCaughen,2,Doctorate,3,4.6,false,false
900,Hurlee,Methringham,2/28/1978,FTM,Asian,Programmer Analyst I,Business Development,9/1/2002,6/6/2006,88853.11,35.63,96.26,Bi-weekly,0.1,428-80-9561,8725 Stone Corner Lane,Kristiansund N,15,6517,425-990-8355,Hurlee Methringham,646-947-6101,Widowed,Hurlee Methringham,9,High School,19,1.27,false,true
901,Dorrie,Stanyan,4/4/2002,Trans Female,Asian,VP Quality Control,Accounting,3/28/2014,4/1/2014,168678.09,39.24,66.4,Monthly,0.94,412-96-5763,1 Rockefeller Plaza,Jiangxigou,,,365-680-0686,Dorrie Stanyan,735-580-9893,Divorced,Dorrie Stanyan,4,Master's Degree,28,2.79,true,true
902,Grady,Leftley,8/11/1966,Trans,Other,Business Systems Development Analyst,Services,5/10/2006,6/28/2020,99484.79,18.17,19.54,Monthly,0.94,708-52-4991,5 Buena Vista Lane,Debre Sīna,,,849-671-9115,Grady Leftley,624-575-2517,Widowed,Grady Leftley,7,Bachelor's Degree,16,1.29,false,true
903,Perice,Issard,9/16/1958,Transfeminine,Other,Chemical Engineer,Human Resources,10/8/2017,10/7/2000,162784.4,35.74,86.11,Weekly,0.35,837-25-7441,0395 Daystar Parkway,Ełk,,19-305,733-175-7378,Perice Issard,497-793-7640,Widowed,Perice Issard,3,Doctorate,35,2.05,false,true
904,Hayley,Dymick,6/1/1960,Transgender Male,Black,Administrative Officer,Support,2/3/2008,8/26/2015,157866.06,32.75,51.47,Bi-weekly,0.67,633-45-5311,6692 Mayfield Crossing,Berekum,,,794-850-0465,Hayley Dymick,842-735-2189,Single,Hayley Dymick,2,Associate's Degree,33,1.1,true,true
905,Rudolfo,Mingey,7/9/1964,Transgender Woman,Asian,Developer IV,Services,4/26/2009,3/26/2004,93674.88,34.12,68.74,Monthly,0.13,598-08-3617,9090 Basil Trail,Huaidian,,,343-112-8708,Rudolfo Mingey,512-292-2200,Single,Rudolfo Mingey,8,Doctorate,3,1.55,false,true
906,Mickie,O'Rodane,1/31/1971,Cisgender Male,Hispanic,Pharmacist,Marketing,8/15/2009,10/9/2005,80556.46,45.97,44.25,Weekly,0.46,476-07-1128,79 Mccormick Hill,Tuwiri Wetan,,,370-511-2330,Mickie O'Rodane,604-326-4253,Single,Mickie O'Rodane,6,Doctorate,42,4.21,true,false
907,De witt,Whithalgh,3/20/2002,Transsexual Man,Other,Senior Editor,Sales,11/19/2009,3/27/2008,198233.75,38.14,22.34,Monthly,0.57,482-91-2051,0 Dorton Street,Road Town,,,197-595-2740,De witt Whithalgh,571-350-4079,Single,De witt Whithalgh,5,Master's Degree,19,4.64,false,true
908,Constantino,Tucknutt,1/9/1964,Cisgender Female,Other,Software Engineer II,Research and Development,5/19/2004,10/1/2003,116892.17,35.97,70.91,Weekly,0.95,829-31-3109,0 Amoth Park,Malaya Purga,,427820,595-750-0383,Constantino Tucknutt,947-979-7900,Widowed,Constantino Tucknutt,3,Bachelor's Degree,30,1.33,true,true
909,Murdoch,Poon,4/18/1967,Cis Female,Black,Business Systems Development Analyst,Research and Development,11/11/2019,5/10/2009,62167.33,99.83,68.57,Bi-weekly,0.24,853-04-3654,307 Gateway Street,Miaogou,,,905-761-3682,Murdoch Poon,650-543-0957,Single,Murdoch Poon,6,Doctorate,43,3.59,false,false
910,Zelma,Witham,7/19/1968,Intersex,Other,Physical Therapy Assistant,Sales,3/6/2015,7/26/2003,173394.9,44.41,40.56,Monthly,0.3,626-30-9206,18 Burrows Court,Dragash,,,740-456-6640,Zelma Witham,998-512-7332,Single,Zelma Witham,6,Master's Degree,1,1.75,true,false
911,Tracee,Glanester,10/29/1953,Trans Person,White,Tax Accountant,Accounting,12/17/2020,2/1/2017,25723.31,65.51,13.91,Bi-weekly,0.28,406-25-2087,0 Eagle Crest Place,Asan-Maina Village,,96925,614-592-3645,Tracee Glanester,744-689-6574,Widowed,Tracee Glanester,0,High School,44,3.67,true,true
912,Timothee,Board,12/23/1961,Transsexual Male,Black,Executive Secretary,Research and Development,4/20/2007,3/26/2002,87657.41,98.11,57.03,Bi-weekly,0.11,105-05-5895,93452 Schurz Parkway,Pangao,,4228,895-623-6781,Timothee Board,760-354-1654,Single,Timothee Board,7,Bachelor's Degree,9,4.77,false,false
913,Niko,Pennone,4/3/1986,Transmasculine,Other,Pharmacist,Accounting,2/3/2013,5/21/2000,112498.21,15.19,90.41,Bi-weekly,0.95,106-01-2294,961 Ridgeway Crossing,Jönköping,F,551 11,120-250-7090,Niko Pennone,353-812-0002,Married,Niko Pennone,6,High School,1,1.28,true,true
914,Alard,Sellars,10/14/1962,Transsexual Woman,Other,GIS Technical Architect,Human Resources,1/2/2009,9/17/2020,110811.77,48.23,25.16,Weekly,0.74,843-16-0644,4 Norway Maple Trail,Pigeiros,01,4505-854,419-427-8573,Alard Sellars,868-316-6917,Divorced,Alard Sellars,2,Associate's Degree,1,2.11,true,true
915,Bonny,Fooks,3/29/1966,Cisgender,Hispanic,GIS Technical Architect,Support,2/7/2018,11/15/2015,94894.41,38.25,51.37,Bi-weekly,0.29,475-44-0353,021 Blackbird Road,Bato,,6525,182-684-5797,Bonny Fooks,578-590-0819,Divorced,Bonny Fooks,3,Doctorate,6,2.79,false,true
916,Imogene,Jolly,2/21/1973,Transsexual,Black,Community Outreach Specialist,Services,6/4/2005,10/29/2010,34741.64,91.49,45.56,Monthly,0.45,240-49-9683,77176 Lindbergh Pass,Labé,,,970-999-8608,Imogene Jolly,385-851-4077,Widowed,Imogene Jolly,9,Doctorate,43,4.94,true,false
917,Roselia,Scoyles,10/1/1958,Genderqueer,Hispanic,Biostatistician I,Research and Development,4/19/2010,1/6/2019,150510.58,76.19,22.71,Weekly,0.44,258-30-1053,2528 Washington Plaza,Ambanja,,,254-516-2831,Roselia Scoyles,843-280-1200,Married,Roselia Scoyles,4,High School,7,2.94,true,true
918,Judy,Flew,12/2/1997,MTF,White,Health Coach II,Human Resources,3/20/2012,8/17/2012,35956.97,52.54,44.44,Bi-weekly,0.77,450-05-3146,44925 Harbort Plaza,Tolú,,706018,876-368-1161,Judy Flew,107-739-0704,Single,Judy Flew,9,High School,42,2.82,true,false
919,Alleyn,Trimmill,1/19/1969,Transsexual Male,Black,Accounting Assistant I,Services,6/27/2021,7/16/2016,38195.15,63.46,76.52,Weekly,0.65,738-45-8058,21856 Walton Trail,Zhoutou,,,647-881-6649,Alleyn Trimmill,965-146-5435,Divorced,Alleyn Trimmill,8,High School,16,3.58,false,true
920,Jerri,Happer,3/21/1981,Androgyne,Other,Chief Design Engineer,Sales,8/4/2003,9/28/2002,135250.12,88.65,80.01,Weekly,0.13,269-50-4313,0505 Stoughton Hill,Tortosa,,6119,281-894-9694,Jerri Happer,841-278-4148,Widowed,Jerri Happer,2,High School,8,2.71,true,true
921,Ashton,Shatliffe,11/19/1985,Cisgender Male,Other,Geological Engineer,Business Development,3/11/2015,10/12/2006,40996.97,54.8,39.37,Monthly,0.35,433-89-8620,07162 Calypso Trail,Banjarsari,,,111-160-1579,Ashton Shatliffe,441-263-5672,Married,Ashton Shatliffe,0,Associate's Degree,22,2.5,true,false
922,Wilmer,Kidstone,1/15/1974,Gender Fluid,Black,Help Desk Operator,Research and Development,12/4/2019,7/25/2019,106771.7,96.33,41.95,Monthly,0.12,149-32-9003,06244 Russell Alley,Amagarapati,,,485-875-5075,Wilmer Kidstone,747-490-1688,Single,Wilmer Kidstone,8,Associate's Degree,9,3.77,false,false
923,Dalenna,Slee,3/2/1991,Androgyne,Black,Senior Cost Accountant,Services,6/12/2001,9/22/2013,23981.9,23.85,28.13,Monthly,0.63,294-82-2005,77 Shelley Road,Okahandja,,,652-415-0605,Dalenna Slee,608-620-2458,Single,Dalenna Slee,10,Doctorate,1,1.99,false,false
924,Avis,Tomblings,12/28/1965,Two-Spirit,Asian,Research Assistant IV,Training,2/17/2015,7/22/2006,116975.07,14.64,67.9,Bi-weekly,0.89,115-72-5273,1 Lukken Pass,Kępie Żaleszańskie,,39-410,982-709-7810,Avis Tomblings,648-466-1210,Divorced,Avis Tomblings,5,Bachelor's Degree,42,1.71,false,true
925,Osbourne,Skinner,1/30/2000,FTM,Asian,Marketing Manager,Human Resources,4/24/2016,4/17/2008,87941.26,26.33,93.7,Bi-weekly,0.91,249-41-3347,22557 Dakota Park,Maredakalada,,,712-335-8491,Osbourne Skinner,984-407-9138,Married,Osbourne Skinner,3,Bachelor's Degree,40,2.85,false,false
926,Chas,Dedrick,8/1/1981,MTF,Hispanic,General Manager,Support,10/23/2007,3/14/2002,107131.01,83.91,69.46,Weekly,0.36,535-17-0133,79 Ruskin Trail,Loreto,,3483,196-355-3394,Chas Dedrick,335-483-0816,Married,Chas Dedrick,2,Bachelor's Degree,30,3.68,false,true
927,Dal,Dunnet,12/17/1965,Bigender,White,Technical Writer,Accounting,1/4/2003,5/4/2007,115983.72,61.47,93.15,Bi-weekly,0.32,618-30-5715,59579 Commercial Alley,Aizkraukle,,,337-115-7503,Dal Dunnet,678-580-8501,Widowed,Dal Dunnet,9,Doctorate,19,1.16,false,false
928,Addie,Bonelle,3/18/1988,Trans Female,Black,Recruiter,Product Management,2/15/2003,11/3/2019,45092.72,19.9,44.76,Bi-weekly,0.79,879-39-2697,236 Leroy Terrace,Ögöömör,,,256-327-1707,Addie Bonelle,824-185-3387,Married,Addie Bonelle,9,Associate's Degree,18,1.04,false,false
929,Abigail,Anshell,7/10/1986,Male to Female,White,Systems Administrator I,Support,10/22/2004,3/16/2012,138758.39,84.77,87.48,Weekly,0.26,494-68-5575,0218 Comanche Street,Saint-Quentin,B6,02323 CEDEX,354-111-3764,Abigail Anshell,276-277-3485,Widowed,Abigail Anshell,1,Doctorate,31,4.2,true,true
930,Laurella,Baldung,8/6/1957,Trans Male,Other,Data Coordinator,Sales,2/15/2002,6/4/2008,73108.75,52.03,82.59,Weekly,0.3,321-82-0121,3 Village Green Plaza,Gyangqai,,,844-338-5484,Laurella Baldung,440-271-1452,Married,Laurella Baldung,3,Doctorate,4,1.26,true,true
931,Caressa,Whoston,7/18/1977,Gender Nonconforming,Asian,Staff Scientist,Business Development,7/12/2001,10/10/2002,181797.39,68.03,65.75,Weekly,0.36,865-94-2021,43 Merry Alley,Mikun’,,169060,194-281-1764,Caressa Whoston,349-673-2337,Widowed,Caressa Whoston,8,Bachelor's Degree,28,4.63,false,false
932,Rod,Dowdeswell,6/4/1961,Transgender Man,White,Nurse Practicioner,Research and Development,4/6/2017,12/25/2017,55212.78,26.55,62.79,Weekly,0.24,301-48-3546,7521 Valley Edge Court,Kożuchów,,67-120,850-912-2250,Rod Dowdeswell,352-431-9075,Married,Rod Dowdeswell,9,Bachelor's Degree,49,2.95,true,false
933,Sharla,Owlner,4/3/1977,Cisgender Female,White,Senior Financial Analyst,Services,4/2/2016,1/11/2000,30850.1,68.16,91.68,Weekly,0.86,104-86-7987,4 Debs Circle,Jiaomingsi,,,585-227-0426,Sharla Owlner,585-706-6719,Married,Sharla Owlner,7,Bachelor's Degree,25,2.29,true,false
934,Jeramey,Matysiak,9/24/1978,Androgyne,White,VP Accounting,Sales,8/23/2010,11/25/2001,109792.96,16.95,75.92,Weekly,0.78,374-15-7137,6297 Truax Court,Cubatão,,11500-000,932-724-1622,Jeramey Matysiak,183-427-7756,Single,Jeramey Matysiak,4,Master's Degree,42,2.34,false,true
935,Othello,Rampton,6/29/1954,Cisgender Woman,Hispanic,Paralegal,Support,3/31/2008,8/12/2007,141870.41,40.79,84.72,Monthly,0.78,163-63-1190,6 Maple Street,Sampaio,15,2970-137,691-674-7536,Othello Rampton,585-996-2785,Widowed,Othello Rampton,6,Doctorate,7,2.81,false,false
936,Alexia,Kinsey,3/27/1970,Transsexual Male,Other,Software Engineer II,Sales,11/29/2021,9/14/2009,179556.57,54.12,18.83,Monthly,0.06,823-28-8070,69407 Lyons Pass,Eaubonne,A8,95604 CEDEX,480-421-0503,Alexia Kinsey,123-497-1964,Widowed,Alexia Kinsey,7,Master's Degree,12,4.59,true,false
937,Kathie,Roller,10/17/1959,Transgender Male,Hispanic,Systems Administrator III,Engineering,11/30/2010,6/12/2013,152743.68,81.9,50.35,Weekly,0.96,427-54-5825,124 Butternut Lane,Kukulu,,,165-554-4665,Kathie Roller,143-765-4953,Widowed,Kathie Roller,3,Associate's Degree,21,1.43,false,false
938,Lawrence,Iacovazzi,1/24/1961,Transsexual Male,Asian,VP Accounting,Services,9/26/2019,4/29/2008,170298.37,93.38,14.25,Bi-weekly,0.34,723-78-5456,1 Lighthouse Bay Trail,Jajawai,,,426-664-2687,Lawrence Iacovazzi,812-271-1901,Single,Lawrence Iacovazzi,4,High School,42,3.56,true,true
939,Juanita,Storrs,11/1/1999,Pangender,Hispanic,Legal Assistant,Business Development,7/8/2007,2/6/2020,79951.59,43.94,94.95,Weekly,0.76,845-87-0832,633 Memorial Center,Sundbyberg,AB,174 49,939-979-1531,Juanita Storrs,983-482-4094,Divorced,Juanita Storrs,0,High School,37,3.81,true,true
940,Cordy,MacCaghan,1/12/1996,Transgender Man,Other,Media Manager IV,Accounting,9/20/2009,5/19/2004,140227.62,23.37,92.12,Monthly,0.12,274-32-7069,3 Northview Crossing,Tangjia,,,228-771-5471,Cordy MacCaghan,136-498-5167,Divorced,Cordy MacCaghan,7,Associate's Degree,10,4.44,false,true
941,Austina,Vineall,3/21/1960,Gender Nonconforming,Hispanic,VP Sales,Business Development,4/24/2014,1/22/2004,102190.74,35.83,98.8,Bi-weekly,0.6,882-85-9290,8002 Carey Crossing,Ryūgasaki,,301-0856,679-234-5230,Austina Vineall,867-320-6552,Married,Austina Vineall,8,Associate's Degree,20,1.45,true,false
942,Tine,Mc Caghan,1/19/1984,Trans Person,Hispanic,Help Desk Technician,Product Management,7/16/2009,12/8/2005,66819.35,15.52,26.79,Monthly,0.28,610-13-6550,1 Coleman Terrace,Taipa,,0420,912-683-4482,Tine Mc Caghan,404-579-9288,Divorced,Tine Mc Caghan,7,Doctorate,36,4.71,true,false
943,Dudley,Moy,1/10/1955,Transgender,White,Occupational Therapist,Engineering,4/5/2011,6/16/2000,51275.27,49.95,46.7,Bi-weekly,0.16,264-86-4768,397 Kingsford Alley,Pécs,BA,7610,896-461-8753,Dudley Moy,820-475-6137,Widowed,Dudley Moy,9,High School,32,3.53,false,false
944,Katrine,Aiskrigg,9/7/1996,Two-Spirit,Hispanic,VP Accounting,Training,7/14/2007,5/24/2003,108399.22,54.51,82.82,Weekly,0.11,829-25-1311,8 Sage Trail,Zemlyansk,,396943,495-268-0592,Katrine Aiskrigg,574-354-2709,Widowed,Katrine Aiskrigg,4,Bachelor's Degree,42,2.23,true,true
945,Agnese,Balshen,11/20/1980,Cis Female,Black,Nuclear Power Engineer,Training,3/8/2010,8/26/2005,70441.99,63.83,18.25,Weekly,0.57,151-46-4994,92189 Luster Court,Nerópolis,,75460-000,511-405-0793,Agnese Balshen,883-309-4876,Divorced,Agnese Balshen,1,Bachelor's Degree,11,3.33,true,false
946,Sasha,Coldham,6/2/1977,Gender Nonconforming,Other,Research Assistant III,Training,5/12/2015,8/29/2004,103499.64,55.98,90.99,Bi-weekly,0.07,842-13-1631,0538 Vera Hill,Shuangxi,,,587-896-6535,Sasha Coldham,997-575-1736,Divorced,Sasha Coldham,8,Bachelor's Degree,14,3.55,false,false
